"expName","subjectId","subjectGender","subjectAge","session","block","trial","targetOri","targetPos","distrMean","dtype","dsd","targetDist","t_dist_to_prev_d","rt","correct","prev_correct"
"distr_stats",5,"M",24,1,28,"3",100,30,161,"norm",15,-61,39,1659.37119636,1,1
"distr_stats",5,"M",24,1,28,"4",100,3,161,"norm",15,-61,39,2206.16030755,1,1
"distr_stats",5,"M",24,1,28,"5",100,0,161,"norm",15,-61,39,1344.42759766,1,1
"distr_stats",5,"M",24,1,28,"6",100,26,161,"norm",15,-61,39,1385.71580877,1,1
"distr_stats",5,"M",24,1,29,"0",38,25,121,"norm",10,-83,57,1044.19367442,1,1
"distr_stats",5,"M",24,1,29,"1",38,30,121,"norm",10,-83,57,546.798870707,1,1
"distr_stats",5,"M",24,1,29,"2",38,18,121,"norm",10,-83,57,481.735008144,1,1
"distr_stats",5,"M",24,1,29,"3",38,3,121,"norm",10,-83,57,733.719250231,1,1
"distr_stats",5,"M",24,1,29,"4",38,31,121,"norm",10,-83,57,687.312573647,1,1
"distr_stats",5,"M",24,1,30,"0",108,11,41,"norm",5,67,-13,643.721722446,1,1
"distr_stats",5,"M",24,1,30,"1",108,33,41,"norm",5,67,-13,716.634642488,1,1
"distr_stats",5,"M",24,1,30,"2",108,3,41,"norm",5,67,-13,648.692479809,1,1
"distr_stats",5,"M",24,1,30,"3",108,13,41,"norm",5,67,-13,793.623592494,1,1
"distr_stats",5,"M",24,1,30,"4",108,19,41,"norm",5,67,-13,656.374194259,1,1
"distr_stats",5,"M",24,1,31,"0",101,18,1,"norm",15,-80,60,2121.27008904,1,1
"distr_stats",5,"M",24,1,31,"1",101,29,1,"norm",15,-80,60,1679.96599151,1,1
"distr_stats",5,"M",24,1,31,"2",101,2,1,"norm",15,-80,60,798.829968843,1,1
"distr_stats",5,"M",24,1,31,"3",101,21,1,"norm",15,-80,60,1825.05998474,1,1
"distr_stats",5,"M",24,1,31,"4",101,13,1,"norm",15,-80,60,747.011641791,1,1
"distr_stats",5,"M",24,1,31,"5",101,2,1,"norm",15,-80,60,516.177327456,1,1
"distr_stats",5,"M",24,1,31,"6",101,13,1,"norm",15,-80,60,651.26286875,1,1
"distr_stats",5,"M",24,1,32,"0",122,18,21,"norm",10,-79,-59,669.797336505,1,1
"distr_stats",5,"M",24,1,32,"1",122,29,21,"norm",10,-79,-59,642.123708071,1,1
"distr_stats",5,"M",24,1,32,"2",122,12,21,"norm",10,-79,-59,890.603117739,1,1
"distr_stats",5,"M",24,1,32,"3",122,30,21,"norm",10,-79,-59,642.900625979,1,1
"distr_stats",5,"M",24,1,32,"4",122,19,21,"norm",10,-79,-59,854.382499828,1,1
"distr_stats",5,"M",24,1,32,"5",122,3,21,"norm",10,-79,-59,977.903075881,1,1
"distr_stats",5,"M",24,1,33,"0",168,34,101,"norm",15,67,-33,1452.19160025,1,1
"distr_stats",5,"M",24,1,33,"1",168,24,101,"norm",15,67,-33,1780.14422299,1,1
"distr_stats",5,"M",24,1,33,"2",168,28,101,"norm",15,67,-33,1315.82532697,0,1
"distr_stats",5,"M",24,1,33,"3",168,7,101,"norm",15,67,-33,504.767210297,0,0
"distr_stats",5,"M",24,1,33,"4",168,31,101,"norm",15,67,-33,937.614460472,1,0
"distr_stats",5,"M",24,1,33,"5",168,29,101,"norm",15,67,-33,2610.50346162,0,1
"distr_stats",5,"M",24,1,34,"0",85,20,1,"norm",5,84,-16,601.14787062,1,0
"distr_stats",5,"M",24,1,34,"1",85,31,1,"norm",5,84,-16,677.96590761,1,1
"distr_stats",5,"M",24,1,34,"2",85,27,1,"norm",5,84,-16,685.212083933,1,1
"distr_stats",5,"M",24,1,34,"3",85,0,1,"norm",5,84,-16,664.300006408,1,1
"distr_stats",5,"M",24,1,34,"4",85,0,1,"norm",5,84,-16,586.659534206,1,1
"distr_stats",5,"M",24,1,34,"5",85,7,1,"norm",5,84,-16,738.030006684,1,1
"distr_stats",5,"M",24,1,34,"6",85,1,1,"norm",5,84,-16,534.082585418,1,1
"distr_stats",5,"M",24,1,35,"0",113,16,41,"norm",10,72,-68,624.906564648,1,1
"distr_stats",5,"M",24,1,35,"1",113,1,41,"norm",10,72,-68,505.609280425,1,1
"distr_stats",5,"M",24,1,35,"2",113,32,41,"norm",10,72,-68,1726.92199948,1,1
"distr_stats",5,"M",24,1,35,"3",113,23,41,"norm",10,72,-68,566.245469538,1,1
"distr_stats",5,"M",24,1,35,"4",113,17,41,"norm",10,72,-68,578.61680506,1,1
"distr_stats",5,"M",24,1,35,"5",113,29,41,"norm",10,72,-68,480.823769563,1,1
"distr_stats",5,"M",24,1,35,"6",113,6,41,"norm",10,72,-68,954.506289045,1,1
"distr_stats",5,"M",24,1,36,"0",2,29,81,"norm",5,-79,-39,684.134841069,1,1
"distr_stats",5,"M",24,1,36,"1",2,13,81,"norm",5,-79,-39,725.841186628,1,1
"distr_stats",5,"M",24,1,36,"2",2,33,81,"norm",5,-79,-39,508.734801977,1,1
"distr_stats",5,"M",24,1,36,"3",2,31,81,"norm",5,-79,-39,582.024355399,1,1
"distr_stats",5,"M",24,1,36,"4",2,18,81,"norm",5,-79,-39,1003.09868873,1,1
"distr_stats",5,"M",24,1,37,"0",19,1,101,"norm",10,-82,-62,848.964155641,1,1
"distr_stats",5,"M",24,1,37,"1",19,34,101,"norm",10,-82,-62,562.293050292,1,1
"distr_stats",5,"M",24,1,37,"2",19,15,101,"norm",10,-82,-62,1385.23876957,0,1
"distr_stats",5,"M",24,1,37,"3",19,0,101,"norm",10,-82,-62,860.352406642,1,0
"distr_stats",5,"M",24,1,37,"4",19,11,101,"norm",10,-82,-62,556.586876093,1,1
"distr_stats",5,"M",24,1,38,"0",144,2,61,"norm",15,83,43,976.68526487,1,1
"distr_stats",5,"M",24,1,38,"1",144,27,61,"norm",15,83,43,1340.75676095,1,1
"distr_stats",5,"M",24,1,38,"2",144,2,61,"norm",15,83,43,662.351687291,1,1
"distr_stats",5,"M",24,1,38,"3",144,21,61,"norm",15,83,43,513.272252456,0,1
"distr_stats",5,"M",24,1,38,"4",144,5,61,"norm",15,83,43,527.643671872,1,0
"distr_stats",5,"M",24,1,38,"5",144,23,61,"norm",15,83,43,447.690742119,1,1
"distr_stats",5,"M",24,1,38,"6",144,21,61,"norm",15,83,43,1232.26983647,1,1
"distr_stats",5,"M",24,1,39,"0",162,8,61,"norm",10,-79,-79,620.760473736,1,1
"distr_stats",5,"M",24,1,39,"1",162,22,61,"norm",10,-79,-79,452.146975447,1,1
"distr_stats",5,"M",24,1,39,"2",162,6,61,"norm",10,-79,-79,504.466439092,1,1
"distr_stats",5,"M",24,1,39,"3",162,20,61,"norm",10,-79,-79,1310.25927467,1,1
"distr_stats",5,"M",24,1,39,"4",162,3,61,"norm",10,-79,-79,907.613202053,1,1
"distr_stats",5,"M",24,1,40,"0",60,3,121,"norm",15,-61,-1,1250.7520932,1,1
"distr_stats",5,"M",24,1,40,"1",60,4,121,"norm",15,-61,-1,561.110046632,1,1
"distr_stats",5,"M",24,1,40,"2",60,13,121,"norm",15,-61,-1,1596.3297301,1,1
"distr_stats",5,"M",24,1,40,"3",60,9,121,"norm",15,-61,-1,1589.44278348,1,1
"distr_stats",5,"M",24,1,40,"4",60,20,121,"norm",15,-61,-1,746.181174114,1,1
"distr_stats",5,"M",24,1,41,"0",62,14,161,"norm",10,81,-59,1228.81409134,1,1
"distr_stats",5,"M",24,1,41,"1",62,29,161,"norm",10,81,-59,620.325381858,1,1
"distr_stats",5,"M",24,1,41,"2",62,20,161,"norm",10,81,-59,575.640776615,1,1
"distr_stats",5,"M",24,1,41,"3",62,30,161,"norm",10,81,-59,925.056593253,1,1
"distr_stats",5,"M",24,1,41,"4",62,0,161,"norm",10,81,-59,497.063629693,1,1
"distr_stats",5,"M",24,1,42,"0",60,18,121,"norm",5,-61,79,461.554331221,1,1
"distr_stats",5,"M",24,1,42,"1",60,7,121,"norm",5,-61,79,466.344358112,1,1
"distr_stats",5,"M",24,1,42,"2",60,35,121,"norm",5,-61,79,463.876159982,1,1
"distr_stats",5,"M",24,1,42,"3",60,30,121,"norm",5,-61,79,561.986924109,1,1
"distr_stats",5,"M",24,1,42,"4",60,12,121,"norm",5,-61,79,483.808722971,1,1
"distr_stats",5,"M",24,1,42,"5",60,3,121,"norm",5,-61,79,1033.76396429,1,1
"distr_stats",5,"M",24,1,43,"0",99,12,21,"norm",15,78,-22,2261.61020148,1,1
"distr_stats",5,"M",24,1,43,"1",99,34,21,"norm",15,78,-22,2261.00553533,1,1
"distr_stats",5,"M",24,1,43,"2",99,3,21,"norm",15,78,-22,4483.15452328,0,1
"distr_stats",5,"M",24,1,43,"3",99,10,21,"norm",15,78,-22,647.20245747,1,0
"distr_stats",5,"M",24,1,43,"4",99,25,21,"norm",15,78,-22,1330.72287287,1,1
"distr_stats",5,"M",24,1,44,"0",24,33,121,"norm",5,83,3,1685.89662849,1,1
"distr_stats",5,"M",24,1,44,"1",24,23,121,"norm",5,83,3,615.004319752,1,1
"distr_stats",5,"M",24,1,44,"2",24,4,121,"norm",5,83,3,1972.26339265,1,1
"distr_stats",5,"M",24,1,44,"3",24,9,121,"norm",5,83,3,766.149436951,1,1
"distr_stats",5,"M",24,1,44,"4",24,35,121,"norm",5,83,3,526.716368362,1,1
"distr_stats",5,"M",24,1,44,"5",24,21,121,"norm",5,83,3,584.453283698,1,1
"distr_stats",5,"M",24,1,45,"0",149,19,61,"norm",10,88,28,737.810898878,1,1
"distr_stats",5,"M",24,1,45,"1",149,21,61,"norm",10,88,28,1448.94693046,1,1
"distr_stats",5,"M",24,1,45,"2",149,30,61,"norm",10,88,28,783.067594159,1,1
"distr_stats",5,"M",24,1,45,"3",149,5,61,"norm",10,88,28,624.439342908,1,1
"distr_stats",5,"M",24,1,45,"4",149,18,61,"norm",10,88,28,1005.28753556,1,1
"distr_stats",5,"M",24,1,45,"5",149,22,61,"norm",10,88,28,467.416246,1,1
"distr_stats",5,"M",24,1,45,"6",149,32,61,"norm",10,88,28,689.130588325,0,1
"distr_stats",5,"M",24,1,46,"0",76,34,161,"norm",15,-85,15,467.616165139,1,0
"distr_stats",5,"M",24,1,46,"1",76,23,161,"norm",15,-85,15,590.248707513,1,1
"distr_stats",5,"M",24,1,46,"2",76,17,161,"norm",15,-85,15,595.329688153,1,1
"distr_stats",5,"M",24,1,46,"3",76,8,161,"norm",15,-85,15,1887.69358026,1,1
"distr_stats",5,"M",24,1,46,"4",76,15,161,"norm",15,-85,15,1400.75927779,1,1
"distr_stats",5,"M",24,1,46,"5",76,28,161,"norm",15,-85,15,1142.33121343,1,1
"distr_stats",5,"M",24,1,46,"6",76,19,161,"norm",15,-85,15,2237.76850531,1,1
"distr_stats",5,"M",24,1,47,"0",171,30,61,"norm",5,-70,10,786.518430563,1,1
"distr_stats",5,"M",24,1,47,"1",171,22,61,"norm",5,-70,10,671.468981813,1,1
"distr_stats",5,"M",24,1,47,"2",171,8,61,"norm",5,-70,10,764.447000525,1,1
"distr_stats",5,"M",24,1,47,"3",171,14,61,"norm",5,-70,10,1242.15869392,1,1
"distr_stats",5,"M",24,1,47,"4",171,21,61,"norm",5,-70,10,963.724881882,1,1
"distr_stats",5,"M",24,1,47,"5",171,18,61,"norm",5,-70,10,544.526129235,1,1
"distr_stats",5,"M",24,1,47,"6",171,31,61,"norm",5,-70,10,634.115340026,1,1
"distr_stats",5,"M",24,1,48,"0",178,33,81,"norm",10,-83,-63,993.439202786,1,1
"distr_stats",5,"M",24,1,48,"1",178,0,81,"norm",10,-83,-63,1080.838228,1,1
"distr_stats",5,"M",24,1,48,"2",178,27,81,"norm",10,-83,-63,567.820279011,1,1
"distr_stats",5,"M",24,1,48,"3",178,3,81,"norm",10,-83,-63,1272.53524698,1,1
"distr_stats",5,"M",24,1,48,"4",178,29,81,"norm",10,-83,-63,1071.76868202,1,1
"distr_stats",5,"M",24,1,48,"5",178,8,81,"norm",10,-83,-63,751.47456884,1,1
"distr_stats",5,"M",24,1,48,"6",178,22,81,"norm",10,-83,-63,527.405375396,1,1
"distr_stats",5,"M",24,1,49,"0",134,35,41,"norm",15,-87,53,588.21604751,1,1
"distr_stats",5,"M",24,1,49,"1",134,5,41,"norm",15,-87,53,507.190337374,1,1
"distr_stats",5,"M",24,1,49,"2",134,12,41,"norm",15,-87,53,1469.45559973,1,1
"distr_stats",5,"M",24,1,49,"3",134,23,41,"norm",15,-87,53,975.524127365,1,1
"distr_stats",5,"M",24,1,49,"4",134,16,41,"norm",15,-87,53,677.180957236,1,1
"distr_stats",5,"M",24,1,49,"5",134,15,41,"norm",15,-87,53,991.968815364,1,1
"distr_stats",5,"M",24,1,49,"6",134,5,41,"norm",15,-87,53,693.074528856,1,1
"distr_stats",5,"M",24,1,50,"0",13,17,81,"norm",5,-68,-28,2250.82036915,1,1
"distr_stats",5,"M",24,1,50,"1",13,1,81,"norm",5,-68,-28,646.502294232,1,1
"distr_stats",5,"M",24,1,50,"2",13,4,81,"norm",5,-68,-28,1364.71358913,1,1
"distr_stats",5,"M",24,1,50,"3",13,19,81,"norm",5,-68,-28,746.858132452,1,1
"distr_stats",5,"M",24,1,50,"4",13,8,81,"norm",5,-68,-28,681.702342785,0,1
"distr_stats",5,"M",24,1,50,"5",13,28,81,"norm",5,-68,-28,464.047519245,1,0
"distr_stats",5,"M",24,1,51,"0",155,14,41,"norm",15,-66,74,556.822941327,1,1
"distr_stats",5,"M",24,1,51,"1",155,26,41,"norm",15,-66,74,1769.08976555,1,1
"distr_stats",5,"M",24,1,51,"2",155,8,41,"norm",15,-66,74,683.881818408,1,1
"distr_stats",5,"M",24,1,51,"3",155,7,41,"norm",15,-66,74,578.449015782,1,1
"distr_stats",5,"M",24,1,51,"4",155,14,41,"norm",15,-66,74,516.148321331,1,1
"distr_stats",5,"M",24,1,51,"5",155,3,41,"norm",15,-66,74,689.978013428,1,1
"distr_stats",5,"M",24,1,52,"0",152,24,61,"norm",5,-89,-69,560.475035616,1,1
"distr_stats",5,"M",24,1,52,"1",152,29,61,"norm",5,-89,-69,518.617411957,1,1
"distr_stats",5,"M",24,1,52,"2",152,21,61,"norm",5,-89,-69,964.369710358,1,1
"distr_stats",5,"M",24,1,52,"3",152,17,61,"norm",5,-89,-69,903.127516352,1,1
"distr_stats",5,"M",24,1,52,"4",152,4,61,"norm",5,-89,-69,725.061591233,0,1
"distr_stats",5,"M",24,1,52,"5",152,35,61,"norm",5,-89,-69,681.567575864,1,0
"distr_stats",5,"M",24,1,53,"0",105,12,41,"norm",15,64,44,726.054493211,1,1
"distr_stats",5,"M",24,1,53,"1",105,27,41,"norm",15,64,44,570.873508374,1,1
"distr_stats",5,"M",24,1,53,"2",105,15,41,"norm",15,64,44,1107.59169289,0,1
"distr_stats",5,"M",24,1,53,"3",105,19,41,"norm",15,64,44,619.408788301,0,0
"distr_stats",5,"M",24,1,53,"4",105,35,41,"norm",15,64,44,459.649744416,1,0
"distr_stats",5,"M",24,1,53,"5",105,9,41,"norm",15,64,44,793.055518689,1,1
"distr_stats",5,"M",24,1,54,"0",85,21,1,"norm",5,84,44,566.724293727,1,1
"distr_stats",5,"M",24,1,54,"1",85,2,1,"norm",5,84,44,952.471844048,1,1
"distr_stats",5,"M",24,1,54,"2",85,4,1,"norm",5,84,44,597.532814925,1,1
"distr_stats",5,"M",24,1,54,"3",85,29,1,"norm",5,84,44,1832.24859506,1,1
"distr_stats",5,"M",24,1,54,"4",85,19,1,"norm",5,84,44,1145.37105535,1,1
"distr_stats",5,"M",24,1,55,"0",108,2,1,"norm",10,-73,-73,837.118946605,0,1
"distr_stats",5,"M",24,1,55,"1",108,5,1,"norm",10,-73,-73,640.930440704,1,0
"distr_stats",5,"M",24,1,55,"2",108,18,1,"norm",10,-73,-73,888.177759423,1,1
"distr_stats",5,"M",24,1,55,"3",108,20,1,"norm",10,-73,-73,2121.91759501,1,1
"distr_stats",5,"M",24,1,55,"4",108,35,1,"norm",10,-73,-73,645.393814002,1,1
"distr_stats",5,"M",24,1,55,"5",108,13,1,"norm",10,-73,-73,796.904408377,1,1
"distr_stats",5,"M",24,1,55,"6",108,19,1,"norm",10,-73,-73,1458.8049968,1,1
"distr_stats",5,"M",24,1,56,"0",70,15,141,"norm",5,-71,69,2307.72547807,1,1
"distr_stats",5,"M",24,1,56,"1",70,35,141,"norm",5,-71,69,704.129432541,1,1
"distr_stats",5,"M",24,1,56,"2",70,27,141,"norm",5,-71,69,1197.65124916,1,1
"distr_stats",5,"M",24,1,56,"3",70,13,141,"norm",5,-71,69,508.362631079,1,1
"distr_stats",5,"M",24,1,56,"4",70,34,141,"norm",5,-71,69,673.556976581,1,1
"distr_stats",5,"M",24,1,56,"5",70,14,141,"norm",5,-71,69,1466.45324264,1,1
"distr_stats",5,"M",24,1,57,"0",80,30,1,"norm",10,79,-61,3307.8807724,1,1
"distr_stats",5,"M",24,1,57,"1",80,23,1,"norm",10,79,-61,781.520452067,1,1
"distr_stats",5,"M",24,1,57,"2",80,0,1,"norm",10,79,-61,983.393266009,1,1
"distr_stats",5,"M",24,1,57,"3",80,22,1,"norm",10,79,-61,605.139559697,1,1
"distr_stats",5,"M",24,1,57,"4",80,14,1,"norm",10,79,-61,982.781906139,1,1
"distr_stats",5,"M",24,1,57,"5",80,0,1,"norm",10,79,-61,630.546247883,1,1
"distr_stats",5,"M",24,1,58,"0",109,29,41,"norm",15,68,-72,522.270844989,1,1
"distr_stats",5,"M",24,1,58,"1",109,4,41,"norm",15,68,-72,716.865352746,0,1
"distr_stats",5,"M",24,1,58,"2",109,35,41,"norm",15,68,-72,499.888380038,1,0
"distr_stats",5,"M",24,1,58,"3",109,2,41,"norm",15,68,-72,973.678891554,1,1
"distr_stats",5,"M",24,1,58,"4",109,22,41,"norm",15,68,-72,560.033250014,1,1
"distr_stats",5,"M",24,1,58,"5",109,29,41,"norm",15,68,-72,519.887433993,1,1
"distr_stats",5,"M",24,1,59,"0",157,6,61,"norm",5,-84,-64,603.678543483,1,1
"distr_stats",5,"M",24,1,59,"1",157,33,61,"norm",5,-84,-64,615.676369362,1,1
"distr_stats",5,"M",24,1,59,"2",157,26,61,"norm",5,-84,-64,2374.29989038,0,1
"distr_stats",5,"M",24,1,59,"3",157,34,61,"norm",5,-84,-64,457.720613966,1,0
"distr_stats",5,"M",24,1,59,"4",157,10,61,"norm",5,-84,-64,653.186644224,1,1
"distr_stats",5,"M",24,1,60,"0",119,20,21,"norm",15,-82,58,1908.8805466,0,1
"distr_stats",5,"M",24,1,60,"1",119,18,21,"norm",15,-82,58,394.607301761,1,0
"distr_stats",5,"M",24,1,60,"2",119,8,21,"norm",15,-82,58,1226.66853057,1,1
"distr_stats",5,"M",24,1,60,"3",119,32,21,"norm",15,-82,58,937.897828002,1,1
"distr_stats",5,"M",24,1,60,"4",119,15,21,"norm",15,-82,58,2404.94240729,1,1
"distr_stats",5,"M",24,1,61,"0",24,29,141,"norm",5,63,3,625.248390677,1,1
"distr_stats",5,"M",24,1,61,"1",24,10,141,"norm",5,63,3,618.170896129,1,1
"distr_stats",5,"M",24,1,61,"2",24,25,141,"norm",5,63,3,674.885903361,1,1
"distr_stats",5,"M",24,1,61,"3",24,7,141,"norm",5,63,3,488.449256756,1,1
"distr_stats",5,"M",24,1,61,"4",24,29,141,"norm",5,63,3,482.0473818,1,1
"distr_stats",5,"M",24,1,62,"0",137,13,41,"norm",15,-84,-4,1667.44471663,1,1
"distr_stats",5,"M",24,1,62,"1",137,18,41,"norm",15,-84,-4,1732.4706481,1,1
"distr_stats",5,"M",24,1,62,"2",137,0,41,"norm",15,-84,-4,1017.4919743,1,1
"distr_stats",5,"M",24,1,62,"3",137,21,41,"norm",15,-84,-4,649.522947488,1,1
"distr_stats",5,"M",24,1,62,"4",137,16,41,"norm",15,-84,-4,466.021720749,0,1
"distr_stats",5,"M",24,1,62,"5",137,9,41,"norm",15,-84,-4,488.075747113,1,0
"distr_stats",5,"M",24,1,63,"0",74,33,161,"norm",10,-87,33,618.763513579,1,1
"distr_stats",5,"M",24,1,63,"1",74,7,161,"norm",10,-87,33,723.372988496,1,1
"distr_stats",5,"M",24,1,63,"2",74,23,161,"norm",10,-87,33,591.915444093,1,1
"distr_stats",5,"M",24,1,63,"3",74,16,161,"norm",10,-87,33,539.691477536,0,1
"distr_stats",5,"M",24,1,63,"4",74,3,161,"norm",10,-87,33,632.960896244,1,0
"distr_stats",5,"M",24,1,63,"5",74,33,161,"norm",10,-87,33,745.966082541,1,1
"distr_stats",5,"M",24,1,64,"0",98,27,21,"norm",15,77,-63,2493.49766129,1,1
"distr_stats",5,"M",24,1,64,"1",98,8,21,"norm",15,77,-63,830.071796925,1,1
"distr_stats",5,"M",24,1,64,"2",98,27,21,"norm",15,77,-63,715.174072522,1,1
"distr_stats",5,"M",24,1,64,"3",98,34,21,"norm",15,77,-63,829.449280853,1,1
"distr_stats",5,"M",24,1,64,"4",98,3,21,"norm",15,77,-63,1014.59180803,1,1
"distr_stats",5,"M",24,1,64,"5",98,6,21,"norm",15,77,-63,747.080810244,0,1
"distr_stats",5,"M",24,1,65,"0",11,22,81,"norm",5,-70,-10,571.620527662,1,0
"distr_stats",5,"M",24,1,65,"1",11,12,81,"norm",5,-70,-10,636.37112407,1,1
"distr_stats",5,"M",24,1,65,"2",11,3,81,"norm",5,-70,-10,758.383827862,0,1
"distr_stats",5,"M",24,1,65,"3",11,7,81,"norm",5,-70,-10,513.367303296,1,0
"distr_stats",5,"M",24,1,65,"4",11,8,81,"norm",5,-70,-10,516.903373082,1,1
"distr_stats",5,"M",24,1,65,"5",11,5,81,"norm",5,-70,-10,673.706469686,1,1
"distr_stats",5,"M",24,1,65,"6",11,26,81,"norm",5,-70,-10,1556.21113521,1,1
"distr_stats",5,"M",24,1,66,"0",44,35,161,"norm",15,63,-37,683.816666187,1,1
"distr_stats",5,"M",24,1,66,"1",44,14,161,"norm",15,63,-37,679.413090133,1,1
"distr_stats",5,"M",24,1,66,"2",44,11,161,"norm",15,63,-37,588.39945547,1,1
"distr_stats",5,"M",24,1,66,"3",44,16,161,"norm",15,63,-37,589.83592804,1,1
"distr_stats",5,"M",24,1,66,"4",44,34,161,"norm",15,63,-37,552.421596514,1,1
"distr_stats",5,"M",24,1,67,"0",116,5,41,"norm",10,75,-45,886.098243371,1,1
"distr_stats",5,"M",24,1,67,"1",116,17,41,"norm",10,75,-45,513.652009571,1,1
"distr_stats",5,"M",24,1,67,"2",116,32,41,"norm",10,75,-45,895.239635291,1,1
"distr_stats",5,"M",24,1,67,"3",116,24,41,"norm",10,75,-45,812.393679234,1,1
"distr_stats",5,"M",24,1,67,"4",116,1,41,"norm",10,75,-45,718.662393763,1,1
"distr_stats",5,"M",24,1,67,"5",116,9,41,"norm",10,75,-45,1015.63067356,1,1
"distr_stats",5,"M",24,1,68,"0",0,18,61,"norm",5,-61,-41,510.091396141,1,1
"distr_stats",5,"M",24,1,68,"1",0,6,61,"norm",5,-61,-41,593.228752192,1,1
"distr_stats",5,"M",24,1,68,"2",0,9,61,"norm",5,-61,-41,774.687947713,1,1
"distr_stats",5,"M",24,1,68,"3",0,0,61,"norm",5,-61,-41,509.484052503,1,1
"distr_stats",5,"M",24,1,68,"4",0,19,61,"norm",5,-61,-41,787.636282004,1,1
"distr_stats",5,"M",24,1,68,"5",0,31,61,"norm",5,-61,-41,921.603971858,0,1
"distr_stats",5,"M",24,1,68,"6",0,30,61,"norm",5,-61,-41,470.34943463,1,0
"distr_stats",5,"M",24,1,69,"0",38,24,121,"norm",10,-83,-23,661.12673631,1,1
"distr_stats",5,"M",24,1,69,"1",38,5,121,"norm",10,-83,-23,557.452597368,1,1
"distr_stats",5,"M",24,1,69,"2",38,35,121,"norm",10,-83,-23,509.172571343,1,1
"distr_stats",5,"M",24,1,69,"3",38,33,121,"norm",10,-83,-23,666.993113569,1,1
"distr_stats",5,"M",24,1,69,"4",38,29,121,"norm",10,-83,-23,580.173318362,1,1
"distr_stats",5,"M",24,1,69,"5",38,2,121,"norm",10,-83,-23,568.121942713,1,1
"distr_stats",5,"M",24,1,70,"0",132,23,21,"norm",15,-69,11,505.95199895,1,1
"distr_stats",5,"M",24,1,70,"1",132,32,21,"norm",15,-69,11,1165.67400425,0,1
"distr_stats",5,"M",24,1,70,"2",132,8,21,"norm",15,-69,11,717.731966515,1,0
"distr_stats",5,"M",24,1,70,"3",132,34,21,"norm",15,-69,11,583.134620621,1,1
"distr_stats",5,"M",24,1,70,"4",132,3,21,"norm",15,-69,11,556.112514385,1,1
"distr_stats",5,"M",24,1,71,"0",18,35,101,"norm",10,-83,-3,1059.78424359,1,1
"distr_stats",5,"M",24,1,71,"1",18,7,101,"norm",10,-83,-3,647.177913826,1,1
"distr_stats",5,"M",24,1,71,"2",18,25,101,"norm",10,-83,-3,677.38266137,1,1
"distr_stats",5,"M",24,1,71,"3",18,9,101,"norm",10,-83,-3,656.728068985,1,1
"distr_stats",5,"M",24,1,71,"4",18,20,101,"norm",10,-83,-3,536.673055522,1,1
"distr_stats",5,"M",24,1,72,"0",139,27,41,"norm",15,-82,38,559.083187853,1,1
"distr_stats",5,"M",24,1,72,"1",139,25,41,"norm",15,-82,38,610.6239486,1,1
"distr_stats",5,"M",24,1,72,"2",139,17,41,"norm",15,-82,38,455.527304654,1,1
"distr_stats",5,"M",24,1,72,"3",139,15,41,"norm",15,-82,38,556.216936435,1,1
"distr_stats",5,"M",24,1,72,"4",139,13,41,"norm",15,-82,38,474.105058471,1,1
"distr_stats",5,"M",24,1,72,"5",139,8,41,"norm",15,-82,38,436.502856506,1,1
"distr_stats",5,"M",24,1,73,"0",44,8,121,"norm",10,-77,3,914.172156334,1,1
"distr_stats",5,"M",24,1,73,"1",44,2,121,"norm",10,-77,3,454.897202364,1,1
"distr_stats",5,"M",24,1,73,"2",44,16,121,"norm",10,-77,3,604.324264454,1,1
"distr_stats",5,"M",24,1,73,"3",44,23,121,"norm",10,-77,3,537.304942804,1,1
"distr_stats",5,"M",24,1,73,"4",44,15,121,"norm",10,-77,3,846.051494422,1,1
"distr_stats",5,"M",24,1,73,"5",44,17,121,"norm",10,-77,3,540.11362822,1,1
"distr_stats",5,"M",24,1,74,"0",52,9,161,"norm",5,71,-69,1261.06176259,1,1
"distr_stats",5,"M",24,1,74,"1",52,11,161,"norm",5,71,-69,657.811559324,1,1
"distr_stats",5,"M",24,1,74,"2",52,28,161,"norm",5,71,-69,535.508794283,1,1
"distr_stats",5,"M",24,1,74,"3",52,10,161,"norm",5,71,-69,708.295158367,1,1
"distr_stats",5,"M",24,1,74,"4",52,14,161,"norm",5,71,-69,576.264631431,1,1
"distr_stats",5,"M",24,1,74,"5",52,25,161,"norm",5,71,-69,668.417537443,1,1
"distr_stats",5,"M",24,1,74,"6",52,32,161,"norm",5,71,-69,726.398104231,0,1
"distr_stats",5,"M",24,1,75,"0",121,16,21,"norm",10,-80,-40,459.712219146,1,0
"distr_stats",5,"M",24,1,75,"1",121,12,21,"norm",10,-80,-40,1082.68078632,0,1
"distr_stats",5,"M",24,1,75,"2",121,16,21,"norm",10,-80,-40,521.05481897,1,0
"distr_stats",5,"M",24,1,75,"3",121,32,21,"norm",10,-80,-40,1734.98391729,1,1
"distr_stats",5,"M",24,1,75,"4",121,30,21,"norm",10,-80,-40,493.068816879,1,1
"distr_stats",5,"M",24,1,75,"5",121,4,21,"norm",10,-80,-40,549.227352758,1,1
"distr_stats",5,"M",24,1,75,"6",121,4,21,"norm",10,-80,-40,802.657884873,1,1
"distr_stats",5,"M",24,1,76,"0",39,30,121,"norm",5,-82,18,941.345094421,1,1
"distr_stats",5,"M",24,1,76,"1",39,5,121,"norm",5,-82,18,598.159347228,1,1
